"","(Intercept)","seasonSpring","seasonSummer","seasonWinter","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.2744",3.69157916327302,-0.0910036890896623,-0.569546082709473,-0.250646184111169,0.823250713770752,-1.96662586103268,-2.66313569324895,-3.16864196080784,-5.08077588657897,-2.44229458779819,-5.20258761109619,5.65529257472432,-4.40968694173143,2.2268906932994,-2.60291434225719,-4.40099652664582,-1.87154042405442
"boot_params.2745",3.59210864841798,-0.0772184139560168,-0.54177886323947,-0.253334453944141,0.795658717584574,-1.77840418419849,-2.49540559439983,-2.83592775310772,-4.60215022669156,-2.24758409471246,-4.69193395642301,5.19120643793724,-4.12056642405059,2.05117785818479,-2.50941312508589,-4.12103068996081,-1.67010587586617
"boot_params.2746",3.54093149310551,-0.0568413036050457,-0.539937655386698,-0.233248536051358,0.825854355781363,-1.67124486968126,-2.43085976008085,-2.83497366054265,-4.56039447477056,-2.19071671519528,-4.55989407417045,5.13482532482852,-3.98249602588445,2.03315491787992,-2.40457222048313,-3.88732762748524,-1.63557030725566
"boot_params.2747",3.66934524925164,-0.079216534914224,-0.572060045162883,-0.233745865239909,0.803546480119669,-1.91734825137629,-2.52507709410551,-3.02603362015257,-5.2229397532463,-2.41684553162568,-5.29979919238128,5.44021852101253,-4.11489871735185,2.11612086029842,-2.60480392938715,-4.22944613681261,-1.79006437685592
"boot_params.2748",3.78820331501275,-0.0670793377906478,-0.537203709671196,-0.244777846261884,0.857579790272374,-2.09516525402046,-2.99578370029316,-3.50024617476536,-5.50831617686087,-2.63092304339522,-5.40265312041489,6.21499596965754,-4.45723257240134,2.42753296320375,-2.87598801621718,-4.3944771857792,-2.11377179571506
"boot_params.2749",3.7407668623464,-0.0667419843119573,-0.575816770870204,-0.266696262748047,0.826326961882381,-2.05883611021971,-2.78971055262257,-3.23771777323306,-5.09391289914275,-2.52216595995924,-5.32982803402124,5.87460290624683,-4.23915833756525,2.29768272799375,-2.70251219734863,-4.41546165020358,-1.96916959948116
"boot_params.2750",3.6568313409142,-0.0678727503834998,-0.553193981471707,-0.234110710827083,0.81803719440336,-1.90588046219776,-2.60608036523128,-3.06861368382433,-5.09288336969243,-2.42260080827702,-4.87866497044829,5.54662224887783,-4.11346187228035,2.1730918627956,-2.5912911012627,-4.28626134291731,-1.82246575711936
"boot_params.2751",3.5367389205886,-0.0664160058076677,-0.558607751308348,-0.218766292486112,0.801670538219645,-1.69961058758133,-2.37898712581314,-2.84208086213226,-4.51430922184922,-2.17995481036702,-4.86964568899419,5.01051364474972,-3.95067567335744,1.97621807408759,-2.35037540514954,-3.89970868151604,-1.58805333119165
"boot_params.2752",3.6502091126143,-0.0579827039714651,-0.54134759288503,-0.226184327523828,0.81933657659863,-1.85794419954356,-2.62123210419796,-3.07982941909326,-5.10662702952384,-2.37176527313259,-4.79206195127586,5.52953725060181,-4.32409743903917,2.16250432888612,-2.55778281471876,-4.15943270482672,-1.81652493143581
"boot_params.2753",3.72556254307374,-0.0812422585275074,-0.58266909681778,-0.277510855807292,0.837257323624988,-1.99923733261286,-2.7121759053437,-3.13246200388898,-5.38345868576645,-2.53387909449239,-5.20395419070246,5.81982093008794,-4.27057881223298,2.28085896355649,-2.68201507338029,-4.33117465610527,-1.94198272158525
"boot_params.2754",3.66659247999413,-0.0472179200501827,-0.553572255275478,-0.251863849716483,0.84212354296643,-1.94973247545146,-2.62449751533277,-3.09392312424604,-5.61919165597173,-2.44531149468504,-4.93126035547311,5.75330251625184,-4.44846729448153,2.26904417016023,-2.52813879493977,-4.34777489819832,-1.90557041517677
"boot_params.2755",3.66927540936036,-0.0483607016150547,-0.556955802636056,-0.234506717483171,0.800975724329686,-1.92456427516191,-2.60337781441683,-2.99485026839748,-5.07374095425121,-2.47587688969829,-4.97869667310467,5.53583254749616,-4.18179262703116,2.17240406917711,-2.61031821350444,-4.04230495124617,-1.82775752191536
"boot_params.2756",3.70961208875403,-0.0769276573883476,-0.565908038624737,-0.252857619018601,0.830977140005405,-1.91454265927337,-2.72496404181811,-3.25112080783529,-5.52979229035702,-2.54782073257389,-5.52475012511878,5.69012964047057,-4.20773285309019,2.21399835641925,-2.71397699403531,-4.30202296100151,-1.892062324734
"boot_params.2757",3.61766697548271,-0.0560271252088659,-0.54108669840203,-0.226273229093804,0.828595766902906,-1.82378255722643,-2.60027795672392,-2.97755838933791,-5.45559898957245,-2.38093299989614,-4.75325543872719,5.46445894265467,-4.03386578477375,2.14189784685895,-2.51588674386884,-3.97796663398401,-1.78368950462496
"boot_params.2758",3.68669078738176,-0.0726575442377317,-0.567396994247781,-0.25920007566033,0.84776150674768,-1.9750456028468,-2.5999874630828,-3.17865963697467,-5.34817504912217,-2.45605167536691,-4.71202919087591,5.76716109801615,-4.16083425207917,2.27695927911428,-2.64526916555544,-4.27965533807318,-1.91262880309465
"boot_params.2759",3.65127046606283,-0.0667491915622989,-0.553679586588297,-0.2473970116015,0.802157827811004,-1.88135736437318,-2.6231615428845,-3.00341745381453,-4.9234665671638,-2.3398345717871,-4.9163227072992,5.42703813532525,-4.0976173999927,2.12375172639684,-2.54901716792346,-4.17505503699981,-1.77845729955364
"boot_params.2760",3.67240908786582,-0.0714097297581327,-0.559954459325381,-0.254601099440384,0.821844468894066,-1.94057212446552,-2.59018198642484,-3.18266962659934,-5.30870758644942,-2.41276988982151,-4.96681797436925,5.59653649077891,-4.17988752854809,2.18642685533412,-2.61655405031066,-4.19557989375836,-1.84727769002532
"boot_params.2761",3.74126004704588,-0.064061670565961,-0.551551331410435,-0.263106206748837,0.806607944254901,-1.99596189449751,-2.75775337931858,-3.25609618881137,-5.60243760690084,-2.52482659884591,-5.11468503377175,5.86700772643495,-4.36911668383463,2.2843370287606,-2.75952182151901,-4.53759183039469,-1.96843377831295
"boot_params.2762",3.69364962196797,-0.0855370807298661,-0.581825022268254,-0.24633214492204,0.773469356234404,-1.91439026082175,-2.57869098692462,-3.12468599313607,-5.27309589124241,-2.405120104785,-4.83903809698669,5.43330841619133,-4.06220336910921,2.11098876201865,-2.63761574584292,-4.12922096735157,-1.79094368718273
"boot_params.2763",3.57988154371027,-0.0471184213674757,-0.556451645152232,-0.260945821685192,0.848587011928268,-1.79767808960139,-2.45303892807127,-2.94821552108783,-4.91387583644775,-2.32076915958492,-4.86747730231913,5.37122423192069,-3.90566456289317,2.11899494587457,-2.50629260548359,-3.98610708892441,-1.73291142591706
"boot_params.2764",3.72079992476693,-0.0656318846433551,-0.563267254428359,-0.240544033887796,0.80400273476518,-1.99222739628759,-2.70790733836464,-3.12228645464956,-5.53241875800609,-2.53137952139939,-5.59130223641674,5.63675289492186,-4.35099017555238,2.18761739556347,-2.69330857856834,-4.27448830103146,-1.87991887279569
"boot_params.2765",3.64027355174064,-0.0611025623076825,-0.562336802863444,-0.232977794417943,0.827490877036011,-1.89859284707583,-2.53283150080706,-2.99181457180087,-5.66136653922571,-2.35624379746292,-4.71821646369225,5.48870646843289,-4.09302755124005,2.16199486450598,-2.49207668425101,-4.4417362674407,-1.79936041659772
"boot_params.2766",3.66526874699474,-0.0726266946392468,-0.561990124488962,-0.258186085560628,0.802733771993121,-1.8822086151297,-2.62146005040974,-3.0278810190837,-5.3699923598207,-2.36820483310574,-4.8511188660516,5.4231543535613,-4.27084486891392,2.13178058412474,-2.48876316457863,-4.04106251159962,-1.78088142601623
"boot_params.2767",3.74199316588464,-0.0906966961914397,-0.591825026777083,-0.249121415801336,0.838731015492366,-1.99702467844891,-2.78460732105208,-3.29987977270115,-4.88446433349437,-2.5079863731528,-4.81218718887546,5.95259839443836,-4.38828052626598,2.32923152477,-2.75899252553582,-4.30070496015018,-1.99685616172827
"boot_params.2768",3.59850364098897,-0.076409647031157,-0.578820679889833,-0.249006899531672,0.828177671959851,-1.80850461805255,-2.43312196415414,-2.958143418229,-4.8740807978092,-2.27290942887989,-4.40777613747094,5.31502726301388,-4.08190632017256,2.10626886885593,-2.55130097326342,-3.94721701570996,-1.71328370648844
"boot_params.2769",3.64092746228847,-0.0543750659575291,-0.5580527288465,-0.225389458405136,0.796921391071371,-1.875257573706,-2.55811821084776,-3.0381393268078,-5.01721941038585,-2.39593280665337,-4.94114943737797,5.48904923698427,-4.08169833279387,2.16887890112107,-2.62267180573562,-4.08337680228953,-1.79981928864237
"boot_params.2770",3.65231387358813,-0.0654558667891747,-0.570481454563376,-0.237079747046477,0.837496948536372,-1.85626289806739,-2.58230098509763,-3.08506960221486,-5.00160470954153,-2.39005528446038,-5.39709859925645,5.58926887588378,-4.07350230011231,2.21720769129015,-2.53157581779823,-3.91032426211624,-1.8383669635093
"boot_params.2771",3.64809440990403,-0.0750292347486885,-0.557087072257978,-0.229881281905646,0.859667784330847,-1.87118834667561,-2.64209980383789,-3.0530692796283,-5.04349861956285,-2.38106629450432,-4.86309742101503,5.59954072068767,-4.07805520581836,2.1925949482014,-2.56861737075728,-4.14763744924798,-1.83802410123351
"boot_params.2772",3.66611897873071,-0.0645046935663561,-0.54802835779311,-0.246014008572631,0.798886523633765,-1.88094346224096,-2.63672641773351,-3.108806387706,-5.17057355767881,-2.36188547747186,-4.97542555632129,5.49282840294046,-4.20802150331933,2.14241869086639,-2.57733681009611,-4.21354874162243,-1.80966202064876
"boot_params.2773",3.64700121631717,-0.0718157377110102,-0.567352163420217,-0.255339158609583,0.826964876111367,-1.84994555595606,-2.5452888861476,-3.04238518163745,-5.34158348975781,-2.29949369175799,-4.97031528915951,5.48273984882931,-3.91021437526335,2.15370268261822,-2.57405527006795,-3.99604187201877,-1.7941712349741
"boot_params.2774",3.63618779677925,-0.0660917353565507,-0.541071509348752,-0.24328002049075,0.840681584849842,-1.87334514608817,-2.58990692814856,-3.08061378661033,-5.3583128048045,-2.40534499562837,-4.96628678388816,5.57963653332342,-4.30273548898829,2.20640411772584,-2.54864708621642,-3.96374605276378,-1.82981460571029
"boot_params.2775",3.63792187911267,-0.0494202681045134,-0.52990510544099,-0.204677055532706,0.803169296964331,-1.845639785447,-2.59136111625412,-3.01430031818121,-5.18861152597235,-2.36327894915803,-5.31408617796997,5.48493886382439,-3.87118554628048,2.14214193253649,-2.54563308725779,-4.22509705117889,-1.80257384284633
"boot_params.2776",3.64478565645261,-0.0769948684547295,-0.568611135328448,-0.222015127419591,0.820919265844424,-1.86597624968545,-2.58886451537778,-3.07311144206029,-4.90397138039931,-2.34731460720032,-5.05042110120774,5.52850942979336,-4.23930720203506,2.16369737034443,-2.49137989504654,-4.08110938141848,-1.81180104678912
"boot_params.2777",3.59011434193493,-0.0513697948406231,-0.588170820218214,-0.254151025189194,0.79729220268144,-1.76129263365308,-2.47936162487028,-2.91806778774101,-4.96714017419464,-2.27521158700526,-4.69179945085536,5.17091521240971,-3.93662728013327,2.03698396821201,-2.42544286113085,-3.88317479147582,-1.66362785684443
"boot_params.2778",3.65154881394683,-0.060412205833598,-0.55176041213206,-0.237876995100364,0.830774216266737,-1.88041176333699,-2.5762405982288,-3.04584023113505,-5.49270931794421,-2.43295438158865,-4.80144483606331,5.50576906186117,-4.56458327966873,2.1702793255122,-2.63301677954481,-4.16427102516868,-1.80661497646419
"boot_params.2779",3.66324473675201,-0.058376860497414,-0.562947958562658,-0.242433569497598,0.792569297482557,-1.8879890876275,-2.57746378174124,-3.07315574022604,-5.52207984679937,-2.33767650951848,-4.92765106618228,5.38145078792253,-4.04142466740306,2.09362171807875,-2.56950417695766,-4.30236807214845,-1.76545830720251
"boot_params.2780",3.65161968380949,-0.0586872048969026,-0.56545467125612,-0.231910700195376,0.838735883302278,-1.88324173466742,-2.68591557557531,-3.00912820492547,-4.91720066151213,-2.39534257801276,-4.88506456438594,5.61584982706911,-4.21690702909505,2.21233096686309,-2.61635233370816,-4.28165837171914,-1.85029022789031
"boot_params.2781",3.6816195536854,-0.086041739728604,-0.606341249575871,-0.272428686050039,0.840306763100323,-1.93350262051871,-2.57195296489573,-3.18150322606859,-5.00108215598653,-2.41911604317431,-5.57769794018162,5.66213265093378,-4.20707187617512,2.22196542682788,-2.71470938370421,-4.20171959592573,-1.86621187537856
"boot_params.2782",3.72391544073188,-0.0719345838577057,-0.559759392638725,-0.254496866384877,0.846101131869687,-2.00653632270258,-2.82864462714423,-3.11612350006744,-5.61799365642662,-2.58790372010579,-5.16814128334121,5.92534286285991,-4.41368312228732,2.3277275162647,-2.62177157916738,-4.37637772011237,-1.98364925524035
"boot_params.2783",3.69478738870234,-0.0697786094054885,-0.558452315178572,-0.262073784520016,0.789125850902015,-1.92061460875611,-2.62419683384003,-3.13994709930482,-5.45226558730167,-2.44491225094406,-5.07116776859419,5.54456926370222,-4.33054807701447,2.15731198731373,-2.62895321499287,-4.19138453404274,-1.83305028934824
"boot_params.2784",3.65526025214171,-0.0769922227014232,-0.587656344127581,-0.232529249070013,0.806327498423366,-1.85947902815743,-2.51552109771234,-3.05478604252069,-5.09047085317613,-2.37536822226348,-4.8714956653306,5.39833004758646,-3.89845531862204,2.11772757830607,-2.53716677027513,-4.27245121129616,-1.76674254065956
"boot_params.2785",3.67376081942354,-0.0685407603001869,-0.544867047121097,-0.265847474320428,0.762134108436187,-1.83527309228217,-2.62192782177011,-2.95999189399856,-5.42685124911181,-2.38321383331123,-5.00173192996189,5.2890994671936,-4.30220504028898,2.04945965472259,-2.58031706167349,-4.21541994084722,-1.73627889960786
"boot_params.2786",3.59676919071382,-0.0573293599914498,-0.571928287191647,-0.242860062447975,0.807448081709113,-1.77300047848614,-2.46530576545174,-2.98716127359787,-4.8700133387832,-2.23902683777942,-5.07609553255365,5.22140083302744,-4.0462033744546,2.04437738518011,-2.48461166418115,-4.00969849799914,-1.68519358996864
"boot_params.2787",3.66933875034766,-0.0687615277364036,-0.581305133512147,-0.262772121290822,0.828517313357682,-1.91629540892203,-2.66749025092227,-3.10073827449246,-5.66369761242129,-2.37120798248636,-4.93890891639725,5.61639892368438,-4.20040033097731,2.20284205531188,-2.56793705250284,-4.2183607046832,-1.84896918962108
"boot_params.2788",3.54491141322676,-0.0509505609828166,-0.56453485043467,-0.228038816513815,0.822759950727086,-1.70259475852084,-2.40493539923961,-2.8348144767765,-4.98005886998622,-2.17513001615256,-4.3345045975821,5.12930113324129,-3.82521676088476,2.03084905464607,-2.45489679715561,-4.07027805796033,-1.63324908570868
"boot_params.2789",3.59953759402489,-0.0616762350834804,-0.549801636688869,-0.245958243729917,0.783409651972237,-1.79212385729885,-2.37672724094708,-2.84079111958436,-4.86501128714647,-2.2245350388895,-5.0262515423443,5.21014008164789,-4.0334615502396,2.05654699476798,-2.43315852996134,-4.1209156264775,-1.68022283716624
"boot_params.2790",3.71430688688926,-0.0592328412912009,-0.552465751709824,-0.243562316077658,0.850081040417229,-2.01203821603982,-2.671002560122,-3.14096712474411,-5.29094669806164,-2.52931334491892,-5.12740778120033,5.88958602873662,-4.61043270417319,2.29577463013215,-2.68232259499735,-4.58554255096218,-1.96753231658115
"boot_params.2791",3.58816214400348,-0.0780576175818292,-0.573856530816258,-0.270500150175308,0.827840077853003,-1.7198280881906,-2.48174445960321,-2.97865710571728,-5.13864045508668,-2.28349597471275,-4.73260849452454,5.22148277418671,-4.15119953985347,2.06211402127997,-2.4484860092527,-3.80400828001315,-1.67758847528693
"boot_params.2792",3.59831298003504,-0.0728591555229686,-0.565097230020418,-0.248389015922339,0.830486135392169,-1.75755974590591,-2.54656155192181,-2.98111610553955,-4.92145917450199,-2.24328779738349,-4.81388587567031,5.26284305088109,-3.99239921102332,2.07023113457728,-2.51376936715225,-4.03628273571342,-1.69711551660341
"boot_params.2793",3.58432426855392,-0.0474475436337487,-0.586006311352474,-0.237979281455983,0.852811191498318,-1.77357745827877,-2.55237548757013,-2.89679773174449,-4.72586849674215,-2.32471874964841,-4.56634466671802,5.37864738386082,-3.93341117327098,2.12272978514543,-2.47221611749264,-4.05682464721478,-1.73740994822783
"boot_params.2794",3.62267428775446,-0.072720414202285,-0.576193186991674,-0.238775182959161,0.830722464268391,-1.85291495995499,-2.47638296213139,-2.99065388753659,-5.72071246945957,-2.34601717001681,-4.68731600002339,5.45117651060247,-4.01410252813727,2.1544068050911,-2.50110896565059,-4.21141693480168,-1.77524190824626
"boot_params.2795",3.54716309777493,-0.067049854285302,-0.542185579169392,-0.225634374655965,0.80842967883626,-1.72187019987231,-2.39260801603784,-2.78491187250384,-5.15584920369008,-2.13126515639661,-4.26229175944629,5.03761285619931,-3.84319374153445,1.99641215159022,-2.37165454322567,-3.91310502970778,-1.60251633022296
