"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11467525","","","","0"
"2019-06","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11312376","","","","0"
"2019-07","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11435129","","","","0"
"2019-08","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11394962","","","","0"
"2019-09","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11533892","","","","0"
"2019-10","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11370798","","","","0"
"2019-11","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11402632","","","","0"
"2019-12","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11548840","","","","0"
"2020-01","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11637065","","","","0"
"2020-02","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","11541589","","","","0"
"2020-03","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","9690761","","","","0"
"2020-04","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","7156634","","","","0"
"2020-05","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","10075298","","","","0"
"2020-06","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12330326","","","","0"
"2020-07","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12330224","","","","0"
"2020-08","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12526478","","","","0"
"2020-09","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12521173","","","","0"
"2020-10","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12638054","","","","0"
"2020-11","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12942128","","","","0"
"2020-12","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12122076","","","","0"
"2021-01","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","10872351","","","","0"
"2021-02","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13001530","","","","0"
"2021-03","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13770821","","","","0"
"2021-04","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13497115","","","","0"
"2021-05","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13030789","","","","0"
"2021-06","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","12902224","","","","0"
"2021-07","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13070247","","","","0"
"2021-08","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13314189","","","","0"
"2021-09","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13433397","","","","0"
"2021-10","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13432133","","","","0"
"2021-11","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13564550","","","","0"
"2021-12","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13433274","","","","0"
"2022-01","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14036098","","","","0"
"2022-02","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14033311","","","","0"
"2022-03","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13895189","","","","0"
"2022-04","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","13896378","","","","0"
"2022-05","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14433076","","","","0"
"2022-06","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14232987","","","","0"
"2022-07","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14221299","","","","0"
"2022-08","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14351635","","","","0"
"2022-09","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14138462","","","","0"
"2022-10","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14506705","","","","0"
"2022-11","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14458071","A","","","0"
"2022-12","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14484510","A","","","0"
"2023-01","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14618704","A","","","0"
"2023-02","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14798435","A","","","0"
"2023-03","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14629014","A","","","0"
"2023-04","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14718248","A","","","0"
"2023-05","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14488951","A","","","0"
"2023-06","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14698719","A","","","0"
"2023-07","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14923382","A","","","0"
"2023-08","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14892690","A","","","0"
"2023-09","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14955643","A","","","0"
"2023-10","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","15053030","A","","","0"
"2023-11","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14946838","A","","","0"
"2023-12","Quebec","2016A000224","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431823","6.1.1.2.12","14974722","A","","","0"
"2017-01","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","18742688","","","","0"
"2017-02","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","18703958","","","","0"
"2017-03","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","18903337","","","","0"
"2017-04","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19222214","","","","0"
"2017-05","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19082390","","","","0"
"2017-06","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","18995152","","","","0"
"2017-07","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19055251","","","","0"
"2017-08","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19241152","","","","0"
"2017-09","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19173367","","","","0"
"2017-10","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19568947","","","","0"
"2017-11","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19623448","","","","0"
"2017-12","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19616052","","","","0"
"2018-01","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19841693","","","","0"
"2018-02","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19783552","","","","0"
"2018-03","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19793528","","","","0"
"2018-04","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","19649640","","","","0"
"2018-05","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","20168123","","","","0"
"2018-06","Ontario","2016A000235","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431945","10.1.1.2.12","20408902","","","","0"
